"DateTime","Surface soil moisture - USDA SMAP: avg","Surface soil moisture - USDA SMAP: avg"
"2019-02-20 00:00:00",4.419682502746582,4.419682502746582
"2019-02-23 00:00:00",3.985419273376465,3.985419273376465
"2019-02-26 00:00:00",4.012358665466309,4.012358665466309
"2019-03-01 00:00:00",4.220328330993652,4.220328330993652
"2019-03-04 00:00:00",3.7608513832092285,3.7608513832092285
"2019-03-07 00:00:00",4.187323570251465,4.187323570251465
"2019-03-10 00:00:00",4.97204065322876,4.97204065322876
"2019-03-13 00:00:00",3.9319674968719482,3.9319674968719482
"2019-03-16 00:00:00",5.406679630279541,5.406679630279541
"2019-03-19 00:00:00",4.905916690826416,4.905916690826416
"2019-03-22 00:00:00",6.511785984039307,6.511785984039307
"2019-03-25 00:00:00",4.692739486694336,4.692739486694336
"2019-03-28 00:00:00",4.2492852210998535,4.2492852210998535
"2019-03-31 00:00:00",4.469746112823486,4.469746112823486
"2019-04-03 00:00:00",4.316433429718018,4.316433429718018
"2019-04-06 00:00:00",5.739728927612305,5.739728927612305
"2019-04-09 00:00:00",5.727203845977783,5.727203845977783
"2019-04-12 00:00:00",5.475737571716309,5.475737571716309
"2019-04-15 00:00:00",6.73591947555542,6.73591947555542
"2019-04-18 00:00:00",5.199978828430176,5.199978828430176
"2019-04-21 00:00:00",4.775827407836914,4.775827407836914
"2019-04-24 00:00:00",6.101647853851318,6.101647853851318
"2019-04-27 00:00:00",5.3043365478515625,5.3043365478515625
"2019-04-30 00:00:00",5.585600852966309,5.585600852966309
"2019-05-03 00:00:00",7.2063517570495605,7.2063517570495605
"2019-05-06 00:00:00",5.897005558013916,5.897005558013916
"2019-05-09 00:00:00",6.879556655883789,6.879556655883789
"2019-05-12 00:00:00",5.918793678283691,5.918793678283691
"2019-05-15 00:00:00",7.547959804534912,7.547959804534912
"2019-05-18 00:00:00",6.770839214324951,6.770839214324951
"2019-05-21 00:00:00",7.308679103851318,7.308679103851318
"2019-05-24 00:00:00",7.813457012176514,7.813457012176514
"2019-05-27 00:00:00",7.477182865142822,7.477182865142822
"2019-05-30 00:00:00",9.415087699890137,9.415087699890137
"2019-06-02 00:00:00",10.388935089111328,10.388935089111328
"2019-06-05 00:00:00",9.683605194091797,9.683605194091797
