DateTime	SPoRT Evaporative Stress Index (ESI-4WEEK): avg
3/11/2016 0:00	1.066845059
3/18/2016 0:00	0.927975357
3/25/2016 0:00	0.829170823
4/1/2016 0:00	0.310221285
4/8/2016 0:00	0.086011328
4/15/2016 0:00	-0.056966998
4/22/2016 0:00	-0.447130322
4/29/2016 0:00	0.569216788
5/6/2016 0:00	0.991222203
5/13/2016 0:00	0.537998915
5/20/2016 0:00	0.059300747
5/27/2016 0:00	-0.287710726
6/3/2016 0:00	-0.478637189
6/10/2016 0:00	-0.069759399
6/17/2016 0:00	-0.027530663
6/24/2016 0:00	0.091277927
7/1/2016 0:00	-0.041167747
7/8/2016 0:00	-0.190777659
7/15/2016 0:00	0.112807699
7/22/2016 0:00	0.91145283
7/29/2016 0:00	0.734338224
8/5/2016 0:00	0.558943272
8/12/2016 0:00	0.250061274
8/19/2016 0:00	0.185840502
8/26/2016 0:00	0.147578463
9/2/2016 0:00	0.171190172
9/9/2016 0:00	0.308629155
9/16/2016 0:00	0.30132094
9/23/2016 0:00	0.255579054
9/30/2016 0:00	0.031899877
10/7/2016 0:00	0.310888886
10/14/2016 0:00	0.098835357
10/21/2016 0:00	-0.139122188
10/28/2016 0:00	-0.063964628
11/4/2016 0:00	0.106065609
11/11/2016 0:00	0.428347766
11/18/2016 0:00	0.811434865
11/25/2016 0:00	0.67851603
12/2/2016 0:00	0.89737004
12/11/2016 0:00	0.517747343
12/18/2016 0:00	0.321469724
12/25/2016 0:00	0.132739484
1/1/2017 0:00	-0.006629088
1/8/2017 0:00	0.251039594
1/15/2017 0:00	0.15831463
1/22/2017 0:00	-0.207168475
1/29/2017 0:00	0.198448449
2/5/2017 0:00	0.074447423
2/12/2017 0:00	0.144659981
2/19/2017 0:00	0.06938836
2/26/2017 0:00	-0.251279891
3/5/2017 0:00	-0.529144943
3/12/2017 0:00	-0.922470987
3/19/2017 0:00	-0.663139999
3/26/2017 0:00	-0.108252175
4/2/2017 0:00	0.246827126
4/9/2017 0:00	0.24020569
4/16/2017 0:00	0.096162476
4/23/2017 0:00	0.034048837
4/30/2017 0:00	1.233958602
5/7/2017 0:00	0.753528476
5/14/2017 0:00	0.585155189
5/21/2017 0:00	0.171646863
5/28/2017 0:00	-0.687644362
6/4/2017 0:00	0.312639087
6/11/2017 0:00	0.027913064
6/18/2017 0:00	0.138296157
6/25/2017 0:00	-0.06761124
7/2/2017 0:00	0.042417485
7/9/2017 0:00	0.317457736
7/16/2017 0:00	0.572829187
7/23/2017 0:00	0.634563506
7/30/2017 0:00	0.171020061
8/6/2017 0:00	-0.632236242
8/13/2017 0:00	-0.006818022
8/20/2017 0:00	0.687586188
8/27/2017 0:00	0.510598063
9/3/2017 0:00	-0.258057505
9/10/2017 0:00	-0.279590786
9/17/2017 0:00	-0.215595946
9/24/2017 0:00	-0.399850875
10/1/2017 0:00	-0.239613533
10/8/2017 0:00	-0.621540785
10/15/2017 0:00	-0.486344576
10/22/2017 0:00	-0.152968228
10/29/2017 0:00	-0.185097471
11/5/2017 0:00	-0.268333584
11/12/2017 0:00	0.102773748
11/19/2017 0:00	0.192133456
11/26/2017 0:00	0.264453292
12/3/2017 0:00	0.457506925
12/11/2017 0:00	0.594665945
12/18/2017 0:00	0.29741469
12/25/2017 0:00	-0.051326536
1/1/2018 0:00	-0.144103035
1/8/2018 0:00	-0.254576594
1/15/2018 0:00	-0.179250747
1/22/2018 0:00	-0.175542846
1/29/2018 0:00	-0.193352789
2/5/2018 0:00	-0.360576302
2/12/2018 0:00	-0.106091723
2/19/2018 0:00	0.245202556
2/26/2018 0:00	0.440285414
3/5/2018 0:00	0.872071743
3/12/2018 0:00	0.887336731
3/19/2018 0:00	1.214403033
3/26/2018 0:00	1.046524525
4/2/2018 0:00	0.347583175
4/9/2018 0:00	0.152915314
4/16/2018 0:00	-0.021453157
4/23/2018 0:00	-0.051309686
4/30/2018 0:00	0.149085492
5/7/2018 0:00	0.950428128
5/14/2018 0:00	1.068789721
5/21/2018 0:00	0.606254518
5/28/2018 0:00	0.471276194
6/4/2018 0:00	-0.056023687
6/11/2018 0:00	0.022492751
6/18/2018 0:00	0.608617246
6/25/2018 0:00	0.829454422
7/2/2018 0:00	0.431771547
7/9/2018 0:00	-0.063360028
7/16/2018 0:00	-0.862012863
7/23/2018 0:00	-0.729542196
7/30/2018 0:00	-0.760752141
8/6/2018 0:00	-0.941547632
8/13/2018 0:00	0.025215453
8/20/2018 0:00	0.563568592
8/27/2018 0:00	0.610597908
9/3/2018 0:00	0.72017777
9/10/2018 0:00	0.677690506
9/17/2018 0:00	0.618083179
9/24/2018 0:00	0.396058619
10/1/2018 0:00	-0.185135439
10/8/2018 0:00	-0.175947502
10/15/2018 0:00	-0.156329513
10/22/2018 0:00	-0.233263806
10/29/2018 0:00	0.000800537
11/5/2018 0:00	0.049399059
11/12/2018 0:00	0.008740484
11/19/2018 0:00	-0.001656677
11/26/2018 0:00	0.020775845
12/3/2018 0:00	0.083857201
12/11/2018 0:00	-0.0820686
12/18/2018 0:00	-0.195463374
12/25/2018 0:00	-0.155866355
1/1/2019 0:00	0.026957029
1/8/2019 0:00	0.600558162
1/15/2019 0:00	0.704552174
1/22/2019 0:00	0.422253668
1/29/2019 0:00	0.43617323
2/5/2019 0:00	-0.195028767
2/12/2019 0:00	-0.238127619
2/19/2019 0:00	-0.079524375
2/26/2019 0:00	-0.243060172
3/5/2019 0:00	0.137782663
3/12/2019 0:00	-0.125331536
3/19/2019 0:00	-0.235456362
3/26/2019 0:00	0.379064649
4/2/2019 0:00	0.421376526
4/9/2019 0:00	1.009045362
4/16/2019 0:00	0.914620221
4/23/2019 0:00	0.79072547
4/30/2019 0:00	0.725668371
5/7/2019 0:00	0.698021591
5/14/2019 0:00	0.545223534
5/21/2019 0:00	0.589190722
5/28/2019 0:00	0.194318861
6/4/2019 0:00	-0.0194731
6/11/2019 0:00	-0.171220616
6/18/2019 0:00	-0.128350362
6/25/2019 0:00	-0.264899969
7/2/2019 0:00	0.448070943
7/9/2019 0:00	0.61800313
7/16/2019 0:00	0.566304564
7/23/2019 0:00	0.637653112
7/30/2019 0:00	0.503134012
8/6/2019 0:00	0.253349096
8/13/2019 0:00	0.022755647
8/20/2019 0:00	0.296687603
8/27/2019 0:00	0.433458954
9/3/2019 0:00	0.368374616
9/10/2019 0:00	0.354089528
9/17/2019 0:00	0.577136576
9/24/2019 0:00	0.938308716
10/1/2019 0:00	1.63923049
10/8/2019 0:00	1.460766435
10/15/2019 0:00	1.105854869
10/22/2019 0:00	0.793054104
10/29/2019 0:00	0.095893577
11/5/2019 0:00	0.00657193
11/12/2019 0:00	0.341530502
11/19/2019 0:00	0.342367321
11/26/2019 0:00	0.341636926
12/3/2019 0:00	0.164402649
12/11/2019 0:00	0.154088601
12/18/2019 0:00	0.588513196
12/25/2019 0:00	0.5000723
1/1/2020 0:00	0.152350307
1/8/2020 0:00	-0.625800729
1/15/2020 0:00	-1.404823422
1/22/2020 0:00	-1.790053248
1/29/2020 0:00	-1.421050191
2/5/2020 0:00	-0.986154079
2/12/2020 0:00	-0.503916562
2/19/2020 0:00	-0.284489721
2/26/2020 0:00	-0.163393855
3/4/2020 0:00	0.25330618
3/11/2020 0:00	-0.129650354
3/18/2020 0:00	0.2320503
3/25/2020 0:00	0.282417834
4/1/2020 0:00	-0.184292942
4/8/2020 0:00	0.128956571
4/15/2020 0:00	0.046260815
4/22/2020 0:00	-0.181316435
4/29/2020 0:00	0.045099244
5/6/2020 0:00	0.143502995
5/13/2020 0:00	0.076185122
5/20/2020 0:00	0.143381402
5/27/2020 0:00	0.493337244
6/3/2020 0:00	0.26616922
6/10/2020 0:00	0.402559191
6/17/2020 0:00	0.504173219
6/24/2020 0:00	0.515585423
7/1/2020 0:00	-0.212898523
7/8/2020 0:00	-1.41997683
7/15/2020 0:00	-1.341398954
7/22/2020 0:00	-1.246757388
7/29/2020 0:00	-1.614881277
8/5/2020 0:00	-0.820198596
8/12/2020 0:00	-1.016891241
8/19/2020 0:00	-0.702381313
8/26/2020 0:00	-0.457395643
9/2/2020 0:00	-0.395582885
9/9/2020 0:00	-0.248885453
9/16/2020 0:00	-0.22557202
9/23/2020 0:00	0.21511139
9/30/2020 0:00	-0.296668738
10/7/2020 0:00	-0.492788464
10/14/2020 0:00	-0.412889689
10/21/2020 0:00	-0.906001151
10/28/2020 0:00	-0.786283374
11/4/2020 0:00	-0.542656481
11/11/2020 0:00	-0.686038375
11/18/2020 0:00	0.149942383
11/25/2020 0:00	0.61003083
12/2/2020 0:00	0.545222044
12/4/2020 0:00	-0.048374377
12/11/2020 0:00	0.406134069
12/18/2020 0:00	0.193648353
12/25/2020 0:00	0.187171489
1/1/2021 0:00	0.381194234
1/8/2021 0:00	0.360351235
1/15/2021 0:00	0.520817697
1/22/2021 0:00	0.454370975
1/29/2021 0:00	0.400185287
2/5/2021 0:00	0.382436186
2/12/2021 0:00	0.273867846
2/19/2021 0:00	0.158350646
2/26/2021 0:00	-0.245854393
3/5/2021 0:00	-0.381123662
3/12/2021 0:00	-0.313925922
3/19/2021 0:00	-0.430641651
3/26/2021 0:00	-0.484136522
4/2/2021 0:00	-0.513247371
4/9/2021 0:00	-0.689734519
4/16/2021 0:00	-0.644746542
4/23/2021 0:00	-0.671013236
4/30/2021 0:00	-0.953050673
5/7/2021 0:00	-1.293866158
5/14/2021 0:00	-1.092478633
5/21/2021 0:00	-1.03709209
5/28/2021 0:00	-0.90101403
6/4/2021 0:00	-0.849616349
6/11/2021 0:00	-0.058191117
6/18/2021 0:00	-0.08598464
6/25/2021 0:00	-0.339075446
7/2/2021 0:00	-0.211123452
7/9/2021 0:00	-0.188198373
7/16/2021 0:00	-0.365871757
7/23/2021 0:00	-0.174488962
7/30/2021 0:00	-0.024844276
8/6/2021 0:00	-0.078238048
8/13/2021 0:00	-0.003012259
8/20/2021 0:00	-0.158402786
8/27/2021 0:00	-0.318371177
9/3/2021 0:00	-0.401005298
9/10/2021 0:00	-0.622273445
9/17/2021 0:00	-0.534143686
9/24/2021 0:00	-0.347152114
10/1/2021 0:00	-0.06198464
10/8/2021 0:00	0.111722052
10/15/2021 0:00	0.588255405
10/22/2021 0:00	0.561992407
10/29/2021 0:00	0.256468445
11/5/2021 0:00	0.266617835
11/12/2021 0:00	0.396182418
11/26/2021 0:00	0.036055151
12/4/2021 0:00	0.316712797
12/11/2021 0:00	0.993763506
12/18/2021 0:00	1.338842511
12/25/2021 0:00	0.935353041
1/1/2022 0:00	-0.896182239
